title,url
War Robots,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WarRobots
Danganronpa Another Episode: Ultra Despair Girls,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/DanganronpaAnotherEpisodeUltraDespairGirls
BIONICLE,https://tvtropes.org/pmwiki/pmwiki.php/Toys/Bionicle
Digimon,https://tvtropes.org/pmwiki/pmwiki.php/Toys/Digimon
Hero Factory,https://tvtropes.org/pmwiki/pmwiki.php/Toys/HeroFactory
LEGO Exo-Force,https://tvtropes.org/pmwiki/pmwiki.php/Toys/LEGOExoForce
Novi Stars,https://tvtropes.org/pmwiki/pmwiki.php/Toys/NoviStars
RoboRiders,https://tvtropes.org/pmwiki/pmwiki.php/Toys/RoboRiders
Robot Spirits,https://tvtropes.org/pmwiki/pmwiki.php/Toys/RobotSpirits
Slizer,https://tvtropes.org/pmwiki/pmwiki.php/Toys/Slizer
Cowboy Bebop,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CowboyBebop
Doraemon: The Record of Nobita : Spaceblazer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DoraemonTheRecordOfNobitaSpaceblazer
GUN×SWORD,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GunXSword
Saber Rider and the Star Sheriffs,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SaberRiderAndTheStarSheriffs
Sei Juushi Bismarck,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SeiJuushiBismarck
Space☆Dandy,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SpaceDandy
Transformers Victory,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersVictory
See you Space Cowboy...,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CowboyBebop
RWBY,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/RWBY
Galaxy Express 999,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GalaxyExpress999
Outlaw Star,https://tvtropes.org/pmwiki/pmwiki.php/Manga/OutlawStar
Space Adventure Cobra,https://tvtropes.org/pmwiki/pmwiki.php/Manga/SpaceAdventureCobra
Trigun,https://tvtropes.org/pmwiki/pmwiki.php/Manga/Trigun
Pack,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Pack
"Cowboys, and aliens,",https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CowboysAndAliens
2000 AD,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/TwoThousandAD
Cursed Earth,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JudgeDredd
Judge Dredd,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JudgeDredd
Cleopatra in Space,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CleopatraInSpace
Copperhead,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Copperhead
Fear Agent,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/FearAgent
Green Lantern,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GreenLantern
Jonah Hex,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JonahHex
Crisis on Infinite Earths,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/CrisisOnInfiniteEarths
Just a Pilgrim,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/JustAPilgrim
Saga,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Saga
Space Mounties,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SpaceMounties
Star Wars: Crimson Empire,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/StarWarsCrimsonEmpire
Supergirl,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Supergirl
Legends of the Dead Earth,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/LegendsOfTheDeadEarth
Supergirl: Woman of Tomorrow,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/SupergirlWomanOfTomorrow
Superman,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/Superman
Green Lantern,https://tvtropes.org/pmwiki/pmwiki.php/ComicBook/GreenLantern
Battlefield Earth,https://tvtropes.org/pmwiki/pmwiki.php/Literature/BattlefieldEarth
The Beast Master,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheBeastMaster
Lord of Thunder,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LordOfThunder
Bill the Galactic Hero,https://tvtropes.org/pmwiki/pmwiki.php/Literature/BillTheGalacticHero
Cthulhu Armageddon,https://tvtropes.org/pmwiki/pmwiki.php/Literature/CthulhuArmageddon
Hoka,https://tvtropes.org/pmwiki/pmwiki.php/Literature/Hoka
Honor Harrington,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HonorHarrington
Horatio Hornblower,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HoratioHornblower
Lucifer's Star,https://tvtropes.org/pmwiki/pmwiki.php/Literature/LucifersStar
Santiago: A Myth of the Far Future,https://tvtropes.org/pmwiki/pmwiki.php/Literature/SantiagoAMythOfTheFarFuture
Star Trek Novel Verse,https://tvtropes.org/pmwiki/pmwiki.php/Literature/StarTrekNovelVerse
Star Trek: New Frontier,https://tvtropes.org/pmwiki/pmwiki.php/Literature/StarTrekNewFrontier
Kenobi,https://tvtropes.org/pmwiki/pmwiki.php/Literature/StarWarsKenobi
Technic History,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TechnicHistory
Time Enough for Love,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TimeEnoughForLove
Farmer in the Sky,https://tvtropes.org/pmwiki/pmwiki.php/Literature/FarmerInTheSky
Horatio Hornblower,https://tvtropes.org/pmwiki/pmwiki.php/Literature/HoratioHornblower
Nineteen Eighty-Four,https://tvtropes.org/pmwiki/pmwiki.php/Literature/NineteenEightyFour
The Lord of the Rings,https://tvtropes.org/pmwiki/pmwiki.php/Literature/TheLordOfTheRings
Arthurian Legend,https://tvtropes.org/pmwiki/pmwiki.php/Myth/ArthurianLegend
Big Finish Doctor Who,https://tvtropes.org/pmwiki/pmwiki.php/AudioPlay/BigFinishDoctorWho
The Thrilling Adventure Hour,https://tvtropes.org/pmwiki/pmwiki.php/Podcast/TheThrillingAdventureHour
The Lone Ranger,https://tvtropes.org/pmwiki/pmwiki.php/Radio/TheLoneRanger
The Mechanisms,https://tvtropes.org/pmwiki/pmwiki.php/Music/TheMechanisms
Knights of Cydonia,https://tvtropes.org/pmwiki/pmwiki.php/Music/KnightsOfCydonia
Muse,https://tvtropes.org/pmwiki/pmwiki.php/Music/Muse
Taiji Sawada,https://tvtropes.org/pmwiki/pmwiki.php/Music/TaijiSawada
ZZ Top,https://tvtropes.org/pmwiki/pmwiki.php/Music/ZZTop
"""Sweet Home Alabama""",https://tvtropes.org/pmwiki/pmwiki.php/Music/LynyrdSkynyrd
Ennio Morricone,https://tvtropes.org/pmwiki/pmwiki.php/Music/EnnioMorricone
oh my!,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheWizardOfOz
True Grit,https://tvtropes.org/pmwiki/pmwiki.php/Film/TrueGrit
The American Astronaut,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheAmericanAstronaut
Cowboys & Aliens,https://tvtropes.org/pmwiki/pmwiki.php/Film/CowboysAndAliens
Guardians of the Galaxy (2014),https://tvtropes.org/pmwiki/pmwiki.php/Film/GuardiansOfTheGalaxy2014
Guardians of the Galaxy Vol. 2,https://tvtropes.org/pmwiki/pmwiki.php/Film/GuardiansOfTheGalaxyVol2
Moon Zero Two,https://tvtropes.org/pmwiki/pmwiki.php/Film/MoonZeroTwo
Oblivion,https://tvtropes.org/pmwiki/pmwiki.php/Film/Oblivion1994
Outland,https://tvtropes.org/pmwiki/pmwiki.php/Film/Outland
High Noon,https://tvtropes.org/pmwiki/pmwiki.php/Film/HighNoon
Petticoat Planet,https://tvtropes.org/pmwiki/pmwiki.php/Film/PetticoatPlanet
Prospect,https://tvtropes.org/pmwiki/pmwiki.php/Film/Prospect
Serenity,https://tvtropes.org/pmwiki/pmwiki.php/Film/Serenity
Space Cowboys,https://tvtropes.org/pmwiki/pmwiki.php/Film/SpaceCowboys
A New Hope,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANewHope
Solo: A Star Wars Story,https://tvtropes.org/pmwiki/pmwiki.php/Film/Solo
Stingray Sam,https://tvtropes.org/pmwiki/pmwiki.php/Film/StingraySam
Revenge of the Sith,https://tvtropes.org/pmwiki/pmwiki.php/Film/RevengeOfTheSith
A New Hope,https://tvtropes.org/pmwiki/pmwiki.php/Film/ANewHope
The Wild Bunch,https://tvtropes.org/pmwiki/pmwiki.php/Film/TheWildBunch
Butch Cassidy and the Sundance Kid,https://tvtropes.org/pmwiki/pmwiki.php/Film/ButchCassidyAndTheSundanceKid
Dark Star,https://tvtropes.org/pmwiki/pmwiki.php/Film/DarkStar
Far Out,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/FarOut
Gun Kitty,https://tvtropes.org/pmwiki/pmwiki.php/Webcomic/GunKitty
Adventures of the Galaxy Rangers,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/AdventuresOfTheGalaxyRangers
Bounty Hamster,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/BountyHamster
Bravestarr,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Bravestarr
Duck Dodgers,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/DuckDodgers
Dripalong Daffy,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/DripalongDaffy
My Little Duckaroo,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/MyLittleDuckaroo
Futurama,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Futurama
Jayce and the Wheeled Warriors,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/JayceAndTheWheeledWarriors
Superfriends,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/Superfriends
Wander over Yonder,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/WanderOverYonder
Wild West COW Boys Of Moo Mesa,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/WildWestCOWBoysOfMooMesa
3-2-1 Penguins!,https://tvtropes.org/pmwiki/pmwiki.php/WesternAnimation/ThreeTwoOnePenguins
Traveller,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Traveller
BattleTech,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/BattleTech
New Horizon,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/NewHorizon
Rifts,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Rifts
Rocket Age,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/RocketAge
Scum and Villainy,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/ScumAndVillainy
Transhuman Space,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/TranshumanSpace
Traveller,https://tvtropes.org/pmwiki/pmwiki.php/TabletopGame/Traveller
Deadwood,https://tvtropes.org/pmwiki/pmwiki.php/Series/Deadwood
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
Mystery Science Theater 3000,https://tvtropes.org/pmwiki/pmwiki.php/Series/MysteryScienceTheater3000
Julie Newmar,https://tvtropes.org/pmwiki/pmwiki.php/Series/Batman1966
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
Battlestar Galactica,https://tvtropes.org/pmwiki/pmwiki.php/Series/BattlestarGalactica1978
Battlestar Galactica (2003),https://tvtropes.org/pmwiki/pmwiki.php/Series/BattlestarGalactica2003
Blake's 7,https://tvtropes.org/pmwiki/pmwiki.php/Series/BlakesSeven
Defiance,https://tvtropes.org/pmwiki/pmwiki.php/Series/Defiance
Doctor Who,https://tvtropes.org/pmwiki/pmwiki.php/Series/DoctorWho
Bonanza,https://tvtropes.org/pmwiki/pmwiki.php/Series/Bonanza
Earth 2,https://tvtropes.org/pmwiki/pmwiki.php/Series/Earth2
Farscape,https://tvtropes.org/pmwiki/pmwiki.php/Series/Farscape
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
"The Adventures of Brisco County, Jr.",https://tvtropes.org/pmwiki/pmwiki.php/Series/TheAdventuresOfBriscoCountyJr
Castle,https://tvtropes.org/pmwiki/pmwiki.php/Series/Castle
Outcasts,https://tvtropes.org/pmwiki/pmwiki.php/Series/Outcasts
The Outer Limits (1995),https://tvtropes.org/pmwiki/pmwiki.php/Series/TheOuterLimits1995
Red Dwarf,https://tvtropes.org/pmwiki/pmwiki.php/Series/RedDwarf
Sesame Street,https://tvtropes.org/pmwiki/pmwiki.php/Series/SesameStreet
Star Trek: The Original Series,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekTheOriginalSeries
Wagon Train,https://tvtropes.org/pmwiki/pmwiki.php/Series/WagonTrain
Star Trek: The Next Generation,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekTheNextGeneration
Star Trek: Enterprise,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekEnterprise
Star Trek: Discovery,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekDiscovery
Deep Space Nine,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekDeepSpaceNine
The Rifleman,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheRifleman
Star Trek: Voyager,https://tvtropes.org/pmwiki/pmwiki.php/Series/StarTrekVoyager
The Mandalorian,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheMandalorian
The Book of Boba Fett,https://tvtropes.org/pmwiki/pmwiki.php/Series/TheBookOfBobaFett
True Jackson,https://tvtropes.org/pmwiki/pmwiki.php/Series/TrueJackson
Malcolm Reynolds,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
Firefly,https://tvtropes.org/pmwiki/pmwiki.php/Series/Firefly
BattleBots,https://tvtropes.org/pmwiki/pmwiki.php/Series/BattleBots
,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildGuns
Awesomenauts,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Awesomenauts
Borderlands,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Borderlands
Tales from the Borderlands,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TalesFromTheBorderlands
Borderlands 3,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Borderlands3
Brawlhalla,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Brawlhalla
Destiny,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Destiny
Destiny 2,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Destiny2
Gunman Chronicles,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/GunmanChronicles
Half-Life,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/HalfLife1
Mass Effect,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffect
Mass Effect: Andromeda,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/MassEffectAndromeda
The Outer Worlds,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/TheOuterWorlds
Planetside,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Planetside
Rebel Galaxy,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/RebelGalaxy
Rimworld,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Rimworld
Spaceward Ho!,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SpacewardHo
Speed Kills,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/SpeedKills
StarCraft,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarCraft
StarCraft II,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarCraftII
Wings of Liberty,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/StarCraftIIWingsOfLiberty
Titanfall,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Titanfall
Wild ARMs,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildArms
Wild ARMs 5,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildArms5
Wild Guns,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildGuns
Sunsetriders,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/Sunsetriders
WildStar,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildStar
Wild Guns,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildGuns
WildStar,https://tvtropes.org/pmwiki/pmwiki.php/VideoGame/WildStar
Rock Raiders,https://tvtropes.org/pmwiki/pmwiki.php/Toys/RockRaiders
Doctor Who Magazine,https://tvtropes.org/pmwiki/pmwiki.php/Magazine/DoctorWhoMagazine
Combattler V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CombattlerV
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Great Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GreatMazinger
Daimos,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Daimos
Voltes V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/VoltesV
Daiku-Maryu,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gaiking
it used to be,https://tvtropes.org/pmwiki/pmwiki.php/Anime/OvermanKingGainer
The Brave Express Might Gaine,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TheBraveExpressMightGaine
Dancougar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Dancougar
Gravion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gravion
Tengen Toppa Gurren Lagann,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TengenToppaGurrenLagann
Gaogaigar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gaogaigar
Or,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TengenToppaGurrenLagann
Voltron,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Voltron
Neon Genesis Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion
Cross Ange,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CrossAnge
Mobile Fighter G Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileFighterGGundam
G-Stone Energy,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gaogaigar
Spiral Power,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TengenToppaGurrenLagann
pilot's father,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion
grandfather,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Gunbuster,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gunbuster
"""Invincible"" Superman Zambot 3",https://tvtropes.org/pmwiki/pmwiki.php/Anime/Zambot3
"""Unchallengeable"" Steel Man Daitarn 3",https://tvtropes.org/pmwiki/pmwiki.php/Anime/Daitarn3
Gigantor,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gigantor
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Great Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GreatMazinger
UFO Robo Grendizer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/UFORoboGrendizer
God Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GodMazinger
Mazinkaiser,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Mazinkaiser
Shin Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/ShinMazinger
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Robot Romance Trilogy,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RobotRomanceTrilogy
Combattler V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CombattlerV
Voltes V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/VoltesV
Daimos,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Daimos
Raideen,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Raideen
RahXephon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RahXephon
Zambot 3,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Zambot3
Daitarn 3,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Daitarn3
Tengen Toppa Gurren Lagann,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TengenToppaGurrenLagann
B't X,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BtX
GunBuster,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GunBuster
Gaiking,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gaiking
Gaiking: Legend of Daiku Maryu,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GaikingLegendOfDaikuMaryu
Kotetsu Jeeg,https://tvtropes.org/pmwiki/pmwiki.php/Anime/KotetsuJeeg
Brave Series,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BraveSeries
GaoGaiGar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GaoGaiGar
Mobile Fighter G Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileFighterGGundam
Mobile Suit Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitGundam
RX-78-2,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitGundam
Code Geass,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CodeGeass
Eureka Seven,https://tvtropes.org/pmwiki/pmwiki.php/Anime/EurekaSeven
Mobile Suit Gundam 00,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitGundam00
∀ Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TurnAGundam
Zeta Gundam,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MobileSuitZetaGundam
Gundam Build Fighters Try,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GundamBuildFightersTry
Gundam Build Divers Re:RISE,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GundamBuildDiversReRise
Neon Genesis Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NeonGenesisEvangelion
Rebuild of Evangelion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RebuildOfEvangelion
Speed Racer,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SpeedRacer
Space Runaway Ideon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SpaceRunawayIdeon
GUN×SWORD,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GunXSword
GaoGaiGar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GaoGaiGar
GaoGaiGar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GaoGaiGar
RahXephon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RahXephon
Dancougar,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Dancougar
Dancougar Nova,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DancougarNova
Gravion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gravion
Planet Robo Danguard Ace,https://tvtropes.org/pmwiki/pmwiki.php/Anime/PlanetRoboDanguardAce
The Big O,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TheBigO
the last series,https://tvtropes.org/pmwiki/pmwiki.php/Anime/NekketsuSaikyoGosaurer
Gekiganger 3,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gekiganger3
Martian Successor Nadesico,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MartianSuccessorNadesico
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Combattler V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CombattlerV
Genesis of Aquarion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GenesisOfAquarion
Aquarion Evol,https://tvtropes.org/pmwiki/pmwiki.php/Anime/AquarionEvol
Code Geass,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CodeGeass
Heroic Age,https://tvtropes.org/pmwiki/pmwiki.php/Anime/HeroicAge
Six God Combination Godmars,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Godmars
Brigadoon: Marin and Melan,https://tvtropes.org/pmwiki/pmwiki.php/Anime/BrigadoonMarinAndMelan
Star Driver,https://tvtropes.org/pmwiki/pmwiki.php/Anime/StarDriver
Captain Earth,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CaptainEarth
Star Driver,https://tvtropes.org/pmwiki/pmwiki.php/Anime/StarDriver
Regalia: The Three Sacred Stars,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RegaliaTheThreeSacredStars
Gargantia on the Verdurous Planet,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GargantiaOnTheVerdurousPlanet
UFO Warrior Dai Apolon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/UFOWarriorDaiApolon
Dual! Parallel Trouble Adventure,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DualParallelTroubleAdventure
Rumble Garanndoll,https://tvtropes.org/pmwiki/pmwiki.php/Anime/RumbleGaranndoll
the Mach Five,https://tvtropes.org/pmwiki/pmwiki.php/Anime/SpeedRacer
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Great Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GreatMazinger
Kotetsu Jeeg,https://tvtropes.org/pmwiki/pmwiki.php/Anime/KotetsuJeeg
Gigantor,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Gigantor
Mazinger Z,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Kouji Kabuto,https://tvtropes.org/pmwiki/pmwiki.php/Anime/MazingerZ
Tengen Toppa Gurren Lagann,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TengenToppaGurrenLagann
THE Wave Motion Gun,https://tvtropes.org/pmwiki/pmwiki.php/Anime/UchuuSenkanYamato
Voltron,https://tvtropes.org/pmwiki/pmwiki.php/Anime/Voltron
GoLion,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GoLion
Dairugger XV,https://tvtropes.org/pmwiki/pmwiki.php/Anime/DairuggerXV
BURNING JUSTICE!,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersRobotsInDisguise
"Optimus Prime, Super Mode!""",https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersCybertron
"""Optimus Prime, Super Mode! Powerlink!",https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersEnergon
Transformers: Energon,https://tvtropes.org/pmwiki/pmwiki.php/Anime/TransformersEnergon
Ghost in the Shell: Stand Alone Complex,https://tvtropes.org/pmwiki/pmwiki.php/Anime/GhostInTheShellStandAloneComplex
Combattler V,https://tvtropes.org/pmwiki/pmwiki.php/Anime/CombattlerV
Robot Taekwon V,https://tvtropes.org/pmwiki/pmwiki.php/Animation/RobotTaekwonV
Tobot,https://tvtropes.org/pmwiki/pmwiki.php/Animation/Tobot
gen:LOCK,https://tvtropes.org/pmwiki/pmwiki.php/WebAnimation/GenLock
Getter Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
Getter Robo,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
Getter 2,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
Getter Rays,https://tvtropes.org/pmwiki/pmwiki.php/Manga/GetterRobo
New Mazinger,https://tvtropes.org/pmwiki/pmwiki.php/Manga/NewMazinger
Mazinger Angels,https://tvtropes.org/pmwiki/pmwiki.php/Manga/MazingerAngels
20th Century Boys,https://tvtropes.org/pmwiki/pmwiki.php/Manga/TwentiethCenturyBoys
